dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,elevation_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,experiment_location,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,sex,parental_age,parental_age_units,parental_size_type,parental_size_units,parental_size_value,mating,method_type,fecundity,fecundity_unit,fecundity_temporal_unit,offspring_developmental_stage,offspring_size_type,offspring_size_units,offspring_size_value,comments_fecundity
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,88,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,112,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,92,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,96,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,126,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,65,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,90,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,60,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,101,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,123,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,52,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,89,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,63,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,58,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,57,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,75,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,35,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,35,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,48,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,78,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,8,,,,,,,8L_16D,,Generation 1,,2,days,,,,,counting,0,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,16L_8D,,Generation 1,,2,days,,,,,counting,137,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,16L_8D,,Generation 1,,2,days,,,,,counting,160,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,16L_8D,,Generation 1,,2,days,,,,,counting,104,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,16L_8D,,Generation 1,,2,days,,,,,counting,9,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,16L_8D,,Generation 1,,2,days,,,,,counting,64,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
Saeed_et_al_2021,17-03-2023,Kevin_Tougeron,kevin.tougeron@umons.ac.be,primary,https://doi.org/10.5281/zenodo.7764457,https://doi.org/10.1111/1744-7917.12794,,Aphidius_ervi,,terrestrial,terrestrial,150,,,,,,,Mass rearing company,,01-01-2017,02-01-2017,,Lab,yes,30,2,18,,,,,16L_8D,65,,,Diluted honey 50%,no,,,,,,,,,,,,16,,,,,,,16L_8D,,Generation 1,,2,days,,,,,counting,75,Number of eggs per female,lifetime (multiple seasons),egg,,,,The species is reproductively active for less than one year
