dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,132.9,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.256769265,animalID_Il41
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,102.9,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.204232121,animalID_Il42
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,91.6,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.7629191,animalID_Il43
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,105.2,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.438463966,animalID_Il44
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,140.5,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.457745044,animalID_Il45
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,111.7,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.093394606,animalID_Il46
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,146.2,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.219883195,animalID_Il47
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,129.2,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.094757909,animalID_Il48
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,NA,mature adults,fresh mass,milligram,96,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.232874366,animalID_Il49
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,NA,mature adults,fresh mass,milligram,106,10,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.085715696,animalID_Il50
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,91.6,15,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0,animalID_Il43
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,129.2,15,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.0394162,animalID_Il48
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,105.2,15,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.552963425,animalID_Il44
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,NA,mature adults,fresh mass,milligram,96,15,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.165369062,animalID_Il49
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,140.5,15,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.02964659,animalID_Il45
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,NA,mature adults,fresh mass,milligram,106,15,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.088276382,animalID_Il50
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,111.7,15,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.228876188,animalID_Il46
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,146.2,15,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.518570516,animalID_Il47
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,91.6,5,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.144270804,animalID_Il43
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,105.2,5,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.213915931,animalID_Il44
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,140.5,5,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.2779382,animalID_Il45
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,male,mature adults,fresh mass,milligram,111.7,5,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.22323968,animalID_Il46
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,146.2,5,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.206032307,animalID_Il47
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,129.2,5,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.107022899,animalID_Il48
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,NA,mature adults,fresh mass,milligram,96,5,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.127135824,animalID_Il49
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,NA,mature adults,fresh mass,milligram,106,5,,,,,,,,,"partial respiration measure, referring to the aquatic part of oxygen uptake only",umolO2/h/ind,0.147352367,animalID_Il50
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,161.4,15,,,,,,,,,"partial respiration measure, referring to the aerial part of oxygen uptake only",umolO2/h/ind,1.505199221,animalID_Il39
Verberk_and_Bilton_2015,26-03-2023,Wilco_Verberk,w.verberk@science.ru.nl,primary,https://doi.org/10.5281/zenodo.7772187,https://doi.org/10.1242/jeb.119560,,Ilyocorus_cimicoides,South Drain_Somerset Levels_UK,freshwater,ditch,0.5,51.1806,-2.8803,field,,,,,no,,,,,,,,,,,,,yes,7,10,0,7,21,400,12L_12D,100,kPa,uatm,red chironomids,standard,1.25,1,Microx TX3 fiberoptic oxygenmeter,50,,polypropylene,,closed,bimodal,adult,,female,mature adults,fresh mass,milligram,138.1,15,,,,,,,,,"partial respiration measure, referring to the aerial part of oxygen uptake only",umolO2/h/ind,0.375525989,animalID_Il40
