dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,elevation_of_collection,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.409,20,,,,,,,12L_12D,,,uLCO2/h/ind,4.7948,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.439,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.8848,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.336,20,,,,,,,12L_12D,,,uLCO2/h/ind,4.1728,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.485,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.5332,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.758,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.9196,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.488,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.6999,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.684,20,,,,,,,12L_12D,,,uLCO2/h/ind,4.2452,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.361,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.0785,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.278,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.0183,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.732,20,,,,,,,12L_12D,,,uLCO2/h/ind,5.1994,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.551,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.0023,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.45,20,,,,,,,12L_12D,,,uLCO2/h/ind,2.5525,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.548,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.0605,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.665,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.4884,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.713,20,,,,,,,12L_12D,,,uLCO2/h/ind,4.1234,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.381,20,,,,,,,12L_12D,,,uLCO2/h/ind,4.0728,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.526,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.8179,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.532,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.1543,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.162,20,,,,,,,12L_12D,,,uLCO2/h/ind,2.994,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.232,20,,,,,,,12L_12D,,,uLCO2/h/ind,2.9853,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.424,20,,,,,,,12L_12D,,,uLCO2/h/ind,2.1174,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.554,20,,,,,,,12L_12D,,,uLCO2/h/ind,2.462,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.808,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.5909,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.921,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.1929,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.553,20,,,,,,,12L_12D,,,uLCO2/h/ind,2.5099,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.621,20,,,,,,,12L_12D,,,uLCO2/h/ind,3.204,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,1.345,20,,,,,,,12L_12D,,,uLCO2/h/ind,4.2632,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,2.078,20,,,,,,,12L_12D,,,uLCO2/h/ind,4.921,
Castaneda_and_Nespolo_2013,30-03-2023,Luis_Castaneda,luis.castaneda@uchile.cl,primary,https://doi.org/10.6084/m9.figshare.22561378,https://doi.org/10.1371/journal.pone.0058920,,Drosophila_melanogaster,San_Fernando_Chile,terrestrial,terrestrial,,,-34,55,,-70,59,,field,,,,,yes,,4,20,,,,,12L_12D,,,,David's killed-yeast Drosophila medium,yes,,20,,,,,12L_12D,,,,ethanol medium,routine,0.5,,infrared CO2 analyzer Li-6251_LI-COR ,20,,glass,0.17,open,aerial,adult,adult,female,,fresh body mass,milligram,2.031,20,,,,,,,12L_12D,,,uLCO2/h/ind,5.7474,
