dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),285,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.178,20,,,,,,,,,,mgO2/h/ind,0.0255816,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),281,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.217,20,,,,,,,,,,mgO2/h/ind,0.03879486,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),285,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.193,20,,,,,,,,,,mgO2/h/ind,0.0238545,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),281,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.211,20,,,,,,,,,,mgO2/h/ind,0.0204849,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),281,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.221,20,,,,,,,,,,mgO2/h/ind,0.02668938,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),285,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.176,20,,,,,,,,,,mgO2/h/ind,0.022743,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),286,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.252,20,,,,,,,,,,mgO2/h/ind,0.04981548,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),285,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.193,20,,,,,,,,,,mgO2/h/ind,0.0306774,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),281,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.182,20,,,,,,,,,,mgO2/h/ind,0.02775156,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,freshwater,freshwater,0.4,,,laboratory,,24-06-2010,02-07-2010,,yes,40,,18,,,,,,,,,A powder mix consisting of one part dried nettle and one part commercial fish food,yes,2,20,,,,,,,,,no food,standard,2,2,oxygen electrode (Yellow Spring Instruments),285,,glass,3,closed,aquatic,larva,tadpole,,,fresh body mass,gram,0.169,20,,,,,,,,,,mgO2/h/ind,0.0191349,triploid tadpole
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,164,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,5.265,23,,,,,,,,,,mLO2/h/ind,0.475021512,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,154,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,3.17,23,,,,,,,,,,mLO2/h/ind,0.301539795,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,169,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,female,,fresh body mass,gram,4.355,23,,,,,,,,,,mLO2/h/ind,0.35712883,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,118,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,8.795,23,,,,,,,,,,mLO2/h/ind,0.439502305,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,151,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,5.325,23,,,,,,,,,,mLO2/h/ind,0.27466197,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,144,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,4.61,23,,,,,,,,,,mLO2/h/ind,0.275480623,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,180,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,female,,fresh body mass,gram,4.955,23,,,,,,,,,,mLO2/h/ind,0.445638395,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,143,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,4.835,23,,,,,,,,,,mLO2/h/ind,0.295059346,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,198,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,5.58,23,,,,,,,,,,mLO2/h/ind,0.498130346,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,90,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,8.985,23,,,,,,,,,,mLO2/h/ind,0.547204487,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,96,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,5.075,23,,,,,,,,,,mLO2/h/ind,0.377042605,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,92,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,female,,fresh body mass,gram,6.455,23,,,,,,,,,,mLO2/h/ind,0.415502035,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,133,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,4.17,23,,,,,,,,,,mLO2/h/ind,0.349763088,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,144,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,3.895,23,,,,,,,,,,mLO2/h/ind,0.182001631,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,188,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,female,,fresh body mass,gram,4.47,23,,,,,,,,,,mLO2/h/ind,0.328755981,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,8.275,23,,,,,,,,,,mLO2/h/ind,0.564719066,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,132,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,6.355,23,,,,,,,,,,mLO2/h/ind,0.377451776,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,171,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,6.535,23,,,,,,,,,,mLO2/h/ind,0.606967454,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,155,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,5.335,23,,,,,,,,,,mLO2/h/ind,0.385430501,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,100,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,8.095,23,,,,,,,,,,mLO2/h/ind,0.60247036,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,122,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,5.99,23,,,,,,,,,,mLO2/h/ind,0.520828247,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,138,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,male,,fresh body mass,gram,6.26,23,,,,,,,,,,mLO2/h/ind,0.47024953,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,145,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,female,,fresh body mass,gram,5.28,23,,,,,,,,,,mLO2/h/ind,0.404728493,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,129,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,female,,fresh body mass,gram,4.4,23,,,,,,,,,,mLO2/h/ind,0.223491196,triploid froglet
Hermaniuk_et_al_2017,06-02-2023,Adam_Hermaniuk,hylaar@gmail.com,primary,,https://doi.org/10.1086/689408,dataset not published,Pelophylax_esculentus,,terrestrial,terrestrial,,,,laboratory,,,,,yes,185,,23,,,,,,,,,earthworms and crickets,no,,,,,,,,,,,,standard,1,5,"The two channel oxygen analyzer (S-3A/II N 37 M, Ametek, Pittsburgh, PA)",210,,acrylic/Plexiglas,1,intermittent flow-through,aerial,juvenile,froglet,female,,fresh body mass,gram,5.04,23,,,,,,,,,,mLO2/h/ind,0.490836622,triploid froglet
